alarm_source,name,occurred_on_nt,severity,ne_type
96138,Inter-System Communication Failure,2021-01-17,critical,BTS5900 5G
96140,gNodeB Out of Service,2020-12-18,minor,BTS5900 5G
96140,User Plane Fault,2020-12-18,minor,BTS5900 5G
96140,User Plane Fault,2020-12-18,minor,BTS5900 5G
96140,Remote Maintenance Link Running Data and Configuration Mismatch,2020-12-18,minor,BTS5900 5G
96140,Remote Maintenance Link Failure,2020-12-18,minor,BTS5900 5G
96140,IKE Negotiation Failure,2020-12-18,minor,BTS5900 5G
96140,Inter-System Communication Failure,2020-12-18,critical,BTS5900 5G
96140,RF Unit DC Input Power Failure,2020-12-25,minor,BTS5900 5G
96140,NR DU Cell Blocked,2021-01-05,minor,BTS5900 5G
96150,NR DU Cell Blocked,2021-01-25,minor,BTS5900 5G
96150,GPS Antenna Fault,2021-01-25,minor,BTS5900 5G
96150,GPS Locked Satellites Insufficient,2021-03-11,minor,BTS5900 5G
96150,User Plane Fault,2021-04-19,minor,BTS5900 5G
96150,BBU Topology and Configuration Mismatch,2021-04-19,minor,BTS5900 5G
96150,User Plane Fault,2021-04-19,minor,BTS5900 5G
96150,Remote Maintenance Link Failure,2021-04-19,minor,BTS5900 5G
96150,IKE Negotiation Failure,2021-04-19,minor,BTS5900 5G
96150,Inter-System Communication Failure,2021-04-19,critical,BTS5900 5G
96150,NR DU Cell Blocked,2021-04-27,minor,BTS5900 5G
96677,Remote Maintenance Link Failure,2020-12-19,minor,BTS5900 5G
96677,Board in Wrong Slot,2020-12-19,minor,BTS5900 5G
96677,Remote Maintenance Link Failure,2020-12-26,minor,BTS5900 5G
96677,Board in Wrong Slot,2020-12-26,minor,BTS5900 5G
96677,Board in Wrong Slot,2021-01-02,minor,BTS5900 5G
96677,Remote Maintenance Link Failure,2021-01-02,minor,BTS5900 5G
96677,Board in Wrong Slot,2021-01-09,minor,BTS5900 5G
96677,Remote Maintenance Link Failure,2021-01-09,minor,BTS5900 5G
96677,Remote Maintenance Link Running Data and Configuration Mismatch,2021-01-12,minor,BTS5900 5G
96677,Board Software Auto-Supply Failure,2021-01-12,minor,BTS5900 5G
96677,NR DU Cell Blocked,2021-01-12,minor,BTS5900 5G
96677,BBU CPRI Interface Error,2021-01-12,minor,BTS5900 5G
96677,License on Trial,2021-01-12,minor,BTS5900 5G
96677,gNodeB Out of Service,2021-01-12,minor,BTS5900 5G
96677,NR DU Cell TRP Unavailable,2021-01-12,minor,BTS5900 5G
96677,RF Unit Maintenance Link Failure,2021-01-12,minor,BTS5900 5G
96677,Data Configuration Exceeding Licensed Limit,2021-01-12,minor,BTS5900 5G
96677,NR DU Cell Blocked,2021-01-15,minor,BTS5900 5G
96677,NR DU Cell Blocked,2021-01-19,minor,BTS5900 5G
96677,NR DU Cell Blocked,2021-01-20,minor,BTS5900 5G
96677,NR DU Cell Blocked,2021-01-21,minor,BTS5900 5G
96677,NR DU Cell Blocked,2021-02-01,minor,BTS5900 5G
96677,RF Unit Maintenance Link Failure,2021-02-01,minor,BTS5900 5G
96677,BBU CPRI Interface Error,2021-02-01,minor,BTS5900 5G
96677,IKE Negotiation Failure,2021-04-22,minor,BTS5900 5G
96677,Inter-System Communication Failure,2021-04-22,critical,BTS5900 5G
96700,Remote Maintenance Link Failure,2019-11-20,minor,BTS5900 5G
96700,RAT Conflict between separate-MPT Boards,2019-11-20,minor,BTS5900 5G
96700,Board in Wrong Slot,2019-11-20,minor,BTS5900 5G
96700,RAT Conflict between separate-MPT Boards,2019-11-21,minor,BTS5900 5G
96700,Inter-System Communication Failure,2019-11-21,critical,BTS5900 5G
96700,NR Cell Unavailable,2019-11-22,minor,BTS5900 5G
96700,RF Unit Working Mode and Board Capability Mismatch,2019-11-22,minor,BTS5900 5G
96700,BBU CPRI Interface Error,2019-11-22,minor,BTS5900 5G
96700,Data Configuration Exceeding Licensed Limit,2019-11-22,minor,BTS5900 5G
96700,RF Unit Maintenance Link Failure,2019-11-22,minor,BTS5900 5G
96700,NR DU Cell Blocked,2019-11-22,minor,BTS5900 5G
96700,Automatic Version Rollback,2019-11-22,minor,BTS5900 5G
96700,NR DU Cell TRP Unavailable,2019-11-22,minor,BTS5900 5G
96700,gNodeB Out of Service,2019-11-22,minor,BTS5900 5G
96700,Remote Maintenance Link Running Data and Configuration Mismatch,2019-11-22,minor,BTS5900 5G
96700,RAT Conflict between separate-MPT Boards,2019-11-22,minor,BTS5900 5G
96700,Board in Wrong Slot,2019-11-22,minor,BTS5900 5G
96700,Remote Maintenance Link Failure,2019-11-22,minor,BTS5900 5G
96700,NR DU Cell TRP Unavailable,2019-11-23,minor,BTS5900 5G
96700,NR Cell Unavailable,2019-11-23,minor,BTS5900 5G
96700,RF Unit Maintenance Link Failure,2019-11-23,minor,BTS5900 5G
96700,BBU CPRI Interface Error,2019-11-23,minor,BTS5900 5G
96700,NR DU Cell Blocked,2019-11-24,minor,BTS5900 5G
96700,Automatic Version Rollback,2019-11-24,minor,BTS5900 5G
96700,IKE Negotiation Failure,2019-11-26,minor,BTS5900 5G
96700,Inter-System Communication Failure,2019-11-26,critical,BTS5900 5G
96700,User Plane Fault,2019-12-31,minor,BTS5900 5G
96700,User Plane Fault,2019-12-31,minor,BTS5900 5G
96700,gNodeB Out of Service,2020-07-31,minor,BTS5900 5G
96700,RF Unit Maintenance Link Failure,2020-11-26,minor,BTS5900 5G
96700,NR DU Cell Blocked,2020-11-26,minor,BTS5900 5G
96702,NR DU Cell Blocked,2020-12-16,minor,BTS5900 5G
96702,IKE Negotiation Failure,2020-12-16,minor,BTS5900 5G
96702,User Plane Fault,2021-01-20,minor,BTS5900 5G
96702,NR DU Cell Blocked,2021-02-01,minor,BTS5900 5G
96702,NR DU Cell Blocked,2021-03-29,minor,BTS5900 5G
96702,NR DU Cell Blocked,2021-03-30,minor,BTS5900 5G
96702,IKE Negotiation Failure,2021-04-12,minor,BTS5900 5G
96708,IKE Negotiation Failure,2020-06-08,minor,BTS5900 5G
96708,User Plane Fault,2021-01-20,minor,BTS5900 5G
96708,IKE Negotiation Failure,2021-02-01,minor,BTS5900 5G
96708,BBU DC Output Out of Range,2021-02-01,minor,BTS5900 5G
96708,NR DU Cell Blocked,2021-02-01,minor,BTS5900 5G
96708,NR DU Cell Blocked,2021-02-06,minor,BTS5900 5G
96708,RF Unit DC Input Power Failure,2021-03-22,minor,BTS5900 5G
96708,NR DU Cell Blocked,2021-03-22,minor,BTS5900 5G
96708,IKE Negotiation Failure,2021-03-22,minor,BTS5900 5G
96708,Inter-System Communication Failure,2021-03-22,critical,BTS5900 5G
96708,NR DU Cell Blocked,2021-03-23,minor,BTS5900 5G
96708,BBU CPRI Interface Error,2021-03-23,minor,BTS5900 5G
96708,RF Unit Maintenance Link Failure,2021-03-23,minor,BTS5900 5G
96708,NR DU Cell Blocked,2021-03-24,minor,BTS5900 5G
96708,BBU CPRI Interface Error,2021-03-25,minor,BTS5900 5G
96708,RF Unit Maintenance Link Failure,2021-03-25,minor,BTS5900 5G
96708,NR DU Cell Blocked,2021-03-25,minor,BTS5900 5G
96708,RF Unit DC Input Power Failure,2021-03-25,minor,BTS5900 5G
96708,NR DU Cell Blocked,2021-03-26,minor,BTS5900 5G
96708,RF Unit Maintenance Link Failure,2021-03-26,minor,BTS5900 5G
96708,BBU CPRI Interface Error,2021-03-26,minor,BTS5900 5G
96708,NR DU Cell Blocked,2021-03-29,minor,BTS5900 5G
96784,NR DU Cell Blocked,2020-12-03,minor,BTS5900 5G
96810,Board in Wrong Slot,2019-11-18,minor,BTS5900 5G
96810,Remote Maintenance Link Failure,2019-11-18,minor,BTS5900 5G
96810,Inter-BBU Port Failure,2019-11-18,minor,BTS5900 5G
96810,Remote Maintenance Link Failure,2019-11-25,minor,BTS5900 5G
96810,Inter-BBU Port Failure,2019-11-25,minor,BTS5900 5G
96810,Board in Wrong Slot,2019-11-25,minor,BTS5900 5G
96810,Remote Maintenance Link Running Data and Configuration Mismatch,2019-11-26,minor,BTS5900 5G
96810,NR Cell Unavailable,2019-11-26,minor,BTS5900 5G
96810,Data Configuration Exceeding Licensed Limit,2019-11-26,minor,BTS5900 5G
96810,RF Unit Working Mode and Board Capability Mismatch,2019-11-26,minor,BTS5900 5G
96810,NR DU Cell Blocked,2019-11-26,minor,BTS5900 5G
96810,BBU CPRI Interface Error,2019-11-26,minor,BTS5900 5G
96810,gNodeB Out of Service,2019-11-26,minor,BTS5900 5G
96810,RF Unit Maintenance Link Failure,2019-11-26,minor,BTS5900 5G
96810,NR DU Cell TRP Unavailable,2019-11-26,minor,BTS5900 5G
96810,Inter-System Communication Failure,2019-11-26,critical,BTS5900 5G
96810,BBU CPRI Optical Module Fault,2019-11-27,minor,BTS5900 5G
96810,NR Cell Unavailable,2019-11-28,minor,BTS5900 5G
96810,NR DU Cell TRP Unavailable,2019-11-28,minor,BTS5900 5G
96810,gNodeB Out of Service,2019-11-28,minor,BTS5900 5G
96810,RF Unit Maintenance Link Failure,2019-11-28,minor,BTS5900 5G
96810,BBU CPRI Optical Module Fault,2019-11-28,minor,BTS5900 5G
96810,NR DU Cell Blocked,2019-11-28,minor,BTS5900 5G
96810,IKE Negotiation Failure,2019-11-29,minor,BTS5900 5G
96810,RF Unit DC Input Power Failure,2019-11-29,minor,BTS5900 5G
96810,NR DU Cell TRP Unavailable,2019-11-29,minor,BTS5900 5G
96810,RF Unit Maintenance Link Failure,2019-11-29,minor,BTS5900 5G
96810,NR DU Cell Blocked,2019-11-29,minor,BTS5900 5G
96810,NR Cell Unavailable,2019-11-29,minor,BTS5900 5G
96810,User Plane Fault,2019-12-31,minor,BTS5900 5G
96810,User Plane Fault,2019-12-31,minor,BTS5900 5G
96810,NR DU Cell Blocked,2020-06-25,minor,BTS5900 5G
96810,gNodeB Out of Service,2020-06-25,minor,BTS5900 5G
96810,RF Unit Maintenance Link Failure,2020-12-15,minor,BTS5900 5G
96810,RF Unit DC Input Power Failure,2020-12-15,minor,BTS5900 5G
96810,NR DU Cell Blocked,2020-12-15,minor,BTS5900 5G
96810,IKE Negotiation Failure,2020-12-16,minor,BTS5900 5G
96810,NR DU Cell Blocked,2020-12-16,minor,BTS5900 5G
96810,Inter-BBU Port Failure,2020-12-16,minor,BTS5900 5G
96810,RF Unit DC Input Power Failure,2020-12-16,minor,BTS5900 5G
96810,Inter-System Communication Failure,2020-12-16,critical,BTS5900 5G
96826,RF Unit DC Input Power Failure,2020-12-17,minor,BTS5900 5G
96826,NR DU Cell Blocked,2020-12-17,minor,BTS5900 5G
96826,RF Unit Maintenance Link Failure,2020-12-17,minor,BTS5900 5G
96826,RF Unit DC Input Power Failure,2020-12-18,minor,BTS5900 5G
96826,NR DU Cell Blocked,2020-12-18,minor,BTS5900 5G
96826,RF Unit Maintenance Link Failure,2020-12-18,minor,BTS5900 5G
96826,RF Unit DC Input Power Failure,2020-12-19,minor,BTS5900 5G
96826,GPS Antenna Fault,2020-12-19,minor,BTS5900 5G
96826,NR DU Cell Blocked,2020-12-19,minor,BTS5900 5G
96826,RF Unit Maintenance Link Failure,2020-12-19,minor,BTS5900 5G
96900,IKE Negotiation Failure,2020-06-26,minor,BTS5900 5G
96900,gNodeB Out of Service,2020-06-26,minor,BTS5900 5G
96900,NR DU Cell Blocked,2020-06-26,minor,BTS5900 5G
96900,User Plane Fault,2021-01-21,minor,BTS5900 5G
96900,NR DU Cell TRP Unavailable,2021-03-24,minor,BTS5900 5G
96900,NR Cell Unavailable,2021-03-24,minor,BTS5900 5G
96919,User Plane Fault,2020-06-25,minor,BTS5900 5G
96919,gNodeB Out of Service,2020-06-25,minor,BTS5900 5G
96919,User Plane Fault,2020-06-25,minor,BTS5900 5G
96919,IKE Negotiation Failure,2020-06-25,minor,BTS5900 5G
96919,Remote Maintenance Link Failure,2020-06-25,minor,BTS5900 5G
96919,Inter-System Communication Failure,2020-06-25,critical,BTS5900 5G
96919,gNodeB Out of Service,2020-07-31,minor,BTS5900 5G
96919,User Plane Fault,2020-07-31,minor,BTS5900 5G
96919,IKE Negotiation Failure,2020-07-31,minor,BTS5900 5G
96919,Remote Maintenance Link Failure,2020-07-31,minor,BTS5900 5G
96919,User Plane Fault,2020-07-31,minor,BTS5900 5G
96919,Inter-System Communication Failure,2020-07-31,critical,BTS5900 5G
96919,User Plane Fault,2020-08-01,minor,BTS5900 5G
96919,IKE Negotiation Failure,2020-08-01,minor,BTS5900 5G
96919,Remote Maintenance Link Failure,2020-08-01,minor,BTS5900 5G
96919,gNodeB Out of Service,2020-08-01,minor,BTS5900 5G
96919,Inter-System Communication Failure,2020-08-03,critical,BTS5900 5G
96919,IKE Negotiation Failure,2020-12-21,minor,BTS5900 5G
96919,Inter-System Communication Failure,2020-12-21,critical,BTS5900 5G
96919,User Plane Fault,2021-01-21,minor,BTS5900 5G
96919,IKE Negotiation Failure,2021-01-25,minor,BTS5900 5G
96919,BBU Topology and Configuration Mismatch,2021-01-25,minor,BTS5900 5G
96919,NR DU Cell Blocked,2021-01-25,minor,BTS5900 5G
96919,Inter-System Communication Failure,2021-01-25,critical,BTS5900 5G
96919,IKE Negotiation Failure,2021-01-29,minor,BTS5900 5G
96919,NR DU Cell Blocked,2021-03-15,minor,BTS5900 5G
96919,BBU Topology and Configuration Mismatch,2021-03-15,minor,BTS5900 5G
96919,IKE Negotiation Failure,2021-03-15,minor,BTS5900 5G
96919,Inter-System Communication Failure,2021-03-15,critical,BTS5900 5G
96919,NR DU Cell Blocked,2021-03-16,minor,BTS5900 5G
96919,NR DU Cell Blocked,2021-03-20,minor,BTS5900 5G
96919,GPS Antenna Fault,2021-03-20,minor,BTS5900 5G
96919,RF Unit Maintenance Link Failure,2021-03-20,minor,BTS5900 5G
96919,BBU CPRI Interface Error,2021-03-20,minor,BTS5900 5G
96919,IKE Negotiation Failure,2021-03-23,minor,BTS5900 5G
96919,NR DU Cell Blocked,2021-03-23,minor,BTS5900 5G
96919,Inter-BBU Port Failure,2021-03-23,minor,BTS5900 5G
96919,Inter-System Communication Failure,2021-03-23,critical,BTS5900 5G
96919,NR DU Cell Blocked,2021-03-24,minor,BTS5900 5G
96919,IKE Negotiation Failure,2021-03-24,minor,BTS5900 5G
96919,BBU Topology and Configuration Mismatch,2021-03-24,minor,BTS5900 5G
96919,Inter-System Communication Failure,2021-03-24,critical,BTS5900 5G
96919,RF Unit DC Input Power Failure,2021-03-29,minor,BTS5900 5G
96919,RF Unit Maintenance Link Failure,2021-03-29,minor,BTS5900 5G
96919,NR DU Cell Blocked,2021-03-29,minor,BTS5900 5G
96919,NR DU Cell Blocked,2021-04-10,minor,BTS5900 5G
96919,User Plane Fault,2021-04-10,minor,BTS5900 5G
96919,User Plane Fault,2021-04-10,minor,BTS5900 5G
96919,BBU Topology and Configuration Mismatch,2021-04-10,minor,BTS5900 5G
96919,gNodeB Out of Service,2021-04-10,minor,BTS5900 5G
96919,IKE Negotiation Failure,2021-04-10,minor,BTS5900 5G
96919,Transmission Optical Interface Error,2021-04-10,minor,BTS5900 5G
96919,Remote Maintenance Link Failure,2021-04-10,minor,BTS5900 5G
96919,Inter-System Communication Failure,2021-04-10,critical,BTS5900 5G
96922,gNodeB Out of Service,2020-07-01,minor,BTS5900 5G
96922,NR DU Cell Blocked,2020-07-01,minor,BTS5900 5G
96922,IKE Negotiation Failure,2020-12-19,minor,BTS5900 5G
96922,Inter-System Communication Failure,2020-12-19,critical,BTS5900 5G
96922,Remote Maintenance Link Failure,2020-12-27,minor,BTS5900 5G
96922,gNodeB Out of Service,2020-12-27,minor,BTS5900 5G
96922,BBU Topology and Configuration Mismatch,2020-12-27,minor,BTS5900 5G
96922,IKE Negotiation Failure,2020-12-27,minor,BTS5900 5G
96922,User Plane Fault,2020-12-27,minor,BTS5900 5G
96922,User Plane Fault,2020-12-27,minor,BTS5900 5G
96922,Inter-System Communication Failure,2020-12-27,critical,BTS5900 5G
96922,NR DU Cell Blocked,2021-03-16,minor,BTS5900 5G
96922,NR DU Cell Blocked,2021-03-21,minor,BTS5900 5G
96922,NR DU Cell Blocked,2021-04-07,minor,BTS5900 5G
96924,NR DU Cell Blocked,2021-01-04,minor,BTS5900 5G
96924,NR DU Cell Blocked,2021-01-05,minor,BTS5900 5G
96924,User Plane Fault,2021-01-21,minor,BTS5900 5G
96924,NR DU Cell Blocked,2021-02-03,minor,BTS5900 5G
96924,BBU Topology and Configuration Mismatch,2021-02-04,minor,BTS5900 5G
96924,IKE Negotiation Failure,2021-02-04,minor,BTS5900 5G
96924,Inter-System Communication Failure,2021-02-04,critical,BTS5900 5G
96924,NR DU Cell Blocked,2021-02-05,minor,BTS5900 5G
96924,IKE Negotiation Failure,2021-02-10,minor,BTS5900 5G
96924,NR DU Cell Blocked,2021-03-01,minor,BTS5900 5G
96924,RF Unit DC Input Power Failure,2021-03-01,minor,BTS5900 5G
96924,RF Unit Maintenance Link Failure,2021-03-01,minor,BTS5900 5G
96931,Inter-System Communication Failure,2020-06-07,critical,BTS5900 5G
96931,gNodeB Out of Service,2020-06-26,minor,BTS5900 5G
96931,NR DU Cell Blocked,2020-06-26,minor,BTS5900 5G
96931,User Plane Fault,2021-01-15,minor,BTS5900 5G
96931,User Plane Fault,2021-01-21,minor,BTS5900 5G
96939,NR DU Cell Blocked,2021-01-25,minor,BTS5900 5G
96944,Board in Wrong Slot,2019-11-27,minor,BTS5900 5G
96944,Board Not In Position,2019-11-27,minor,BTS5900 5G
96944,Remote Maintenance Link Failure,2019-11-27,minor,BTS5900 5G
96944,Inter-BBU Port Failure,2019-11-27,minor,BTS5900 5G
96944,Monitoring Device Maintenance Link Failure,2019-11-27,minor,BTS5900 5G
96944,RF Unit Maintenance Link Failure,2019-11-27,minor,BTS5900 5G
96944,Subrack Type and Configuration Mismatch,2019-11-27,minor,BTS5900 5G
96944,Board in Wrong Slot,2019-11-28,minor,BTS5900 5G
96944,Remote Maintenance Link Failure,2019-11-28,minor,BTS5900 5G
96944,Inter-BBU Port Failure,2019-11-28,minor,BTS5900 5G
96944,Board in Wrong Slot,2019-11-29,minor,BTS5900 5G
96944,Remote Maintenance Link Failure,2019-11-29,minor,BTS5900 5G
96944,Inter-BBU Port Failure,2019-11-29,minor,BTS5900 5G
96944,Remote Maintenance Link Failure,2019-12-02,minor,BTS5900 5G
96944,Board in Wrong Slot,2019-12-02,minor,BTS5900 5G
96944,Inter-BBU Port Failure,2019-12-02,minor,BTS5900 5G
96944,Inter-System Control Rights Conflict,2019-12-04,minor,BTS5900 5G
96944,Board in Wrong Slot,2019-12-04,minor,BTS5900 5G
96944,Remote Maintenance Link Failure,2019-12-04,minor,BTS5900 5G
96944,Remote Maintenance Link Running Data and Configuration Mismatch,2019-12-04,minor,BTS5900 5G
96944,gNodeB Out of Service,2019-12-04,minor,BTS5900 5G
96944,RF Unit Maintenance Link Failure,2019-12-04,minor,BTS5900 5G
96944,BBU CPRI Interface Error,2019-12-04,minor,BTS5900 5G
96944,Inter-System Communication Failure,2019-12-04,critical,BTS5900 5G
96944,NR DU Cell Blocked,2019-12-24,minor,BTS5900 5G
96944,RF Unit Maintenance Link Failure,2019-12-24,minor,BTS5900 5G
96944,RF Unit Working Mode and Board Capability Mismatch,2019-12-24,minor,BTS5900 5G
96944,User Plane Fault,2021-01-21,minor,BTS5900 5G
96944,Inter-System Communication Failure,2021-03-02,critical,BTS5900 5G
96944,NR DU Cell Blocked,2021-04-07,minor,BTS5900 5G
96946,Inter-BBU Port Failure,2020-07-31,minor,BTS5900 5G
96946,Inter-System Control Rights Conflict,2020-07-31,minor,BTS5900 5G
96946,IKE Negotiation Failure,2020-07-31,minor,BTS5900 5G
96946,GPS Antenna Fault,2020-07-31,minor,BTS5900 5G
96946,gNodeB Out of Service,2020-07-31,minor,BTS5900 5G
96946,NR DU Cell TRP Unavailable,2020-07-31,minor,BTS5900 5G
96946,Data Configuration Exceeding Licensed Limit,2020-07-31,minor,BTS5900 5G
96946,Board in Wrong Slot,2020-07-31,minor,BTS5900 5G
96946,Inter-System Board Installation and Configuration Mismatch,2020-07-31,minor,BTS5900 5G
96946,Monitoring Device Maintenance Link Failure,2020-07-31,minor,BTS5900 5G
96946,Board Not In Position,2020-07-31,minor,BTS5900 5G
96946,RF Unit Maintenance Link Failure,2020-07-31,minor,BTS5900 5G
96946,Subrack Type and Configuration Mismatch,2020-07-31,minor,BTS5900 5G
96946,Inter-System Cabinet Configuration Conflict,2020-07-31,minor,BTS5900 5G
96946,Remote Maintenance Link Failure,2020-07-31,minor,BTS5900 5G
96946,RAT Conflict between separate-MPT Boards,2020-07-31,minor,BTS5900 5G
96946,Board Software Auto-Supply Failure,2020-07-31,minor,BTS5900 5G
96946,User Plane Fault,2021-01-21,minor,BTS5900 5G
96965,Board in Wrong Slot,2019-12-20,minor,BTS5900 5G
96965,Remote Maintenance Link Running Data and Configuration Mismatch,2019-12-20,minor,BTS5900 5G
96965,gNodeB Out of Service,2019-12-20,minor,BTS5900 5G
96965,NR DU Cell Blocked,2019-12-20,minor,BTS5900 5G
96965,RF Unit Working Mode and Board Capability Mismatch,2019-12-20,minor,BTS5900 5G
96965,NR DU Cell TRP Unavailable,2019-12-20,minor,BTS5900 5G
96965,Remote Maintenance Link Failure,2019-12-20,minor,BTS5900 5G
96965,Monitoring Device Maintenance Link Failure,2019-12-20,minor,BTS5900 5G
96965,Inter-System Board Installation and Configuration Mismatch,2019-12-20,minor,BTS5900 5G
96965,RAT Conflict between separate-MPT Boards,2019-12-20,minor,BTS5900 5G
96965,Inter-System Cabinet Configuration Conflict,2019-12-20,minor,BTS5900 5G
96965,Subrack Type and Configuration Mismatch,2019-12-20,minor,BTS5900 5G
96965,RF Unit Maintenance Link Failure,2019-12-20,minor,BTS5900 5G
96965,Board Not In Position,2019-12-20,minor,BTS5900 5G
96965,User Plane Fault,2021-01-21,minor,BTS5900 5G
96989,Power Module and Monitoring Module Communication Failure,2021-03-29,minor,BTS5900 5G
96989,Subrack Type and Configuration Mismatch,2021-03-29,minor,BTS5900 5G
96989,RAT Conflict between separate-MPT Boards,2021-03-29,minor,BTS5900 5G
96989,Inter-System Board Installation and Configuration Mismatch,2021-03-29,minor,BTS5900 5G
96989,Board Not In Position,2021-03-29,minor,BTS5900 5G
96989,Inter-System RF Unit Parameter Settings Conflict,2021-03-29,minor,BTS5900 5G
96989,Monitoring Device Maintenance Link Failure,2021-03-29,minor,BTS5900 5G
96989,Board Software Auto-Supply Failure,2021-03-29,minor,BTS5900 5G
96989,Remote Maintenance Link Running Data and Configuration Mismatch,2021-03-29,minor,BTS5900 5G
96989,Remote Maintenance Link Failure,2021-03-29,minor,BTS5900 5G
96989,Board in Wrong Slot,2021-03-29,minor,BTS5900 5G
96989,NR DU Cell Blocked,2021-03-29,minor,BTS5900 5G
96989,IKE Negotiation Failure,2021-03-29,minor,BTS5900 5G
96989,RF Unit Maintenance Link Failure,2021-03-29,minor,BTS5900 5G
96989,BBU CPRI Interface Error,2021-03-29,minor,BTS5900 5G
96989,Inter-System Communication Failure,2021-03-29,critical,BTS5900 5G
96995,Inter-System Communication Failure,2021-01-15,critical,BTS5900 5G
96995,Inter-System Communication Failure,2021-01-17,critical,BTS5900 5G
96995,Inter-System Communication Failure,2021-01-18,critical,BTS5900 5G
96995,Inter-System Communication Failure,2021-01-27,critical,BTS5900 5G
96995,License on Trial,2021-02-18,minor,BTS5900 5G
96995,IKE Negotiation Failure,2021-02-18,minor,BTS5900 5G
96995,NR DU Cell Blocked,2021-02-18,minor,BTS5900 5G
96995,Data Configuration Exceeding Licensed Limit,2021-02-18,minor,BTS5900 5G
96995,NR DU Cell TRP Unavailable,2021-02-18,minor,BTS5900 5G
96995,gNodeB Out of Service,2021-02-18,minor,BTS5900 5G
96995,Inter-System Communication Failure,2021-02-18,critical,BTS5900 5G
96995,IKE Negotiation Failure,2021-02-25,minor,BTS5900 5G
96995,User Plane Fault,2021-02-25,minor,BTS5900 5G
96995,User Plane Fault,2021-02-25,minor,BTS5900 5G
96995,Transmission Optical Interface Error,2021-03-18,minor,BTS5900 5G
96995,IKE Negotiation Failure,2021-03-18,minor,BTS5900 5G
96995,Inter-System Communication Failure,2021-03-18,critical,BTS5900 5G
96995,NR DU Cell Blocked,2021-03-31,minor,BTS5900 5G
96995,IKE Negotiation Failure,2021-04-28,minor,BTS5900 5G
96995,Inter-System Communication Failure,2021-04-28,critical,BTS5900 5G
97049,NR DU Cell Blocked,2020-07-01,minor,BTS5900 5G
97049,gNodeB Out of Service,2020-07-01,minor,BTS5900 5G
97049,RF Unit Maintenance Link Failure,2020-07-01,minor,BTS5900 5G
97049,RF Unit DC Input Power Failure,2020-07-01,minor,BTS5900 5G
97049,NR Cell Unavailable,2020-07-02,minor,BTS5900 5G
97049,NR DU Cell TRP Unavailable,2020-07-02,minor,BTS5900 5G
97049,RF Unit Maintenance Link Failure,2020-07-02,minor,BTS5900 5G
97049,gNodeB Out of Service,2020-07-02,minor,BTS5900 5G
97049,RF Unit DC Input Power Failure,2020-07-02,minor,BTS5900 5G
97049,NR DU Cell Blocked,2020-07-02,minor,BTS5900 5G
97049,RF Unit Maintenance Link Failure,2020-07-03,minor,BTS5900 5G
97049,gNodeB Out of Service,2020-07-03,minor,BTS5900 5G
97049,NR DU Cell Blocked,2020-07-03,minor,BTS5900 5G
97049,RF Unit DC Input Power Failure,2020-07-03,minor,BTS5900 5G
97049,NR DU Cell Blocked,2020-07-06,minor,BTS5900 5G
97049,gNodeB Out of Service,2020-07-06,minor,BTS5900 5G
97049,RF Unit DC Input Power Failure,2021-01-03,minor,BTS5900 5G
97049,NR Cell Unavailable,2021-01-03,minor,BTS5900 5G
97049,NR DU Cell TRP Unavailable,2021-01-03,minor,BTS5900 5G
97049,RF Unit Maintenance Link Failure,2021-01-03,minor,BTS5900 5G
97049,BBU CPRI Interface Error,2021-01-03,minor,BTS5900 5G
97049,User Plane Fault,2021-01-15,minor,BTS5900 5G
97049,User Plane Fault,2021-01-21,minor,BTS5900 5G
97049,User Plane Fault,2021-02-17,minor,BTS5900 5G
97049,User Plane Fault,2021-02-17,minor,BTS5900 5G
97049,IKE Negotiation Failure,2021-02-17,minor,BTS5900 5G
98003,User Plane Fault,2021-01-13,minor,BTS5900 5G
98003,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
98011,NR DU Cell Blocked,2020-12-14,minor,BTS5900 5G
98011,NR DU Cell Blocked,2020-12-15,minor,BTS5900 5G
98011,NR DU Cell Blocked,2020-12-16,minor,BTS5900 5G
98011,NR DU Cell Blocked,2020-12-17,minor,BTS5900 5G
98011,NR DU Cell Blocked,2020-12-18,minor,BTS5900 5G
98011,NR DU Cell Blocked,2020-12-19,minor,BTS5900 5G
98011,NR DU Cell Blocked,2020-12-20,minor,BTS5900 5G
98011,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
98011,NR DU Cell Blocked,2021-02-01,minor,BTS5900 5G
98011,NR DU Cell Blocked,2021-02-02,minor,BTS5900 5G
98011,NR DU Cell Blocked,2021-02-03,minor,BTS5900 5G
98011,NR DU Cell Blocked,2021-02-04,minor,BTS5900 5G
98011,IKE Negotiation Failure,2021-02-09,minor,BTS5900 5G
98011,IKE Negotiation Failure,2021-02-12,minor,BTS5900 5G
98021,NR DU Cell Blocked,2020-11-26,minor,BTS5900 5G
98021,Remote Maintenance Link Failure,2020-12-18,minor,BTS5900 5G
98021,IKE Negotiation Failure,2020-12-18,minor,BTS5900 5G
98021,User Plane Fault,2020-12-18,minor,BTS5900 5G
98021,User Plane Fault,2020-12-18,minor,BTS5900 5G
98021,NR DU Cell Blocked,2020-12-18,minor,BTS5900 5G
98021,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
